,0
1970-01-01 00:00:13.672038166,-2.0
1970-01-01 00:00:13.741388369,-1.0
1970-01-01 00:00:13.871395879,-2.0
1970-01-01 00:00:14.116625974,-1.0
1970-01-01 00:00:14.234172706,-2.0
1970-01-01 00:00:14.252256765,-1.0
1970-01-01 00:00:14.408139186,-2.0
1970-01-01 00:00:14.625978469,-1.0
1970-01-01 00:00:14.642120889,-2.0
1970-01-01 00:00:14.756875645,-3.0
1970-01-01 00:00:14.879835713,-4.0
1970-01-01 00:00:15.081110573,-5.0
1970-01-01 00:00:15.523635874,-6.0
1970-01-01 00:00:16.325325681,-5.0
1970-01-01 00:00:16.924171778,-6.0
1970-01-01 00:00:17.127907265,-5.0
1970-01-01 00:00:17.257100375,-4.0
1970-01-01 00:00:18.737559037,-3.0
1970-01-01 00:00:18.802358294,-4.0
1970-01-01 00:00:19.032525339,-3.0
1970-01-01 00:00:19.163285681,-4.0
1970-01-01 00:00:19.364728249,-5.0
1970-01-01 00:00:19.533905891,-4.0
1970-01-01 00:00:20.098047450,-3.0
1970-01-01 00:00:20.647051311,-2.0
1970-01-01 00:00:20.683250396,-3.0
1970-01-01 00:00:20.778834563,-2.0
1970-01-01 00:00:21.861841236,-3.0
1970-01-01 00:00:22.298658569,-2.0
1970-01-01 00:00:22.384594412,-1.0
1970-01-01 00:00:22.394461112,0.0
1970-01-01 00:00:22.829500396,-1.0
1970-01-01 00:00:22.996465467,0.0
1970-01-01 00:00:23.117820120,1.0
1970-01-01 00:00:23.120263120,2.0
1970-01-01 00:00:23.305991284,1.0
1970-01-01 00:00:23.396160399,0.0
1970-01-01 00:00:23.636800763,-1.0
1970-01-01 00:00:23.689597886,0.0
1970-01-01 00:00:23.713166996,-1.0
1970-01-01 00:00:23.907113940,0.0
1970-01-01 00:00:23.995851094,1.0
1970-01-01 00:00:24.044100398,2.0
1970-01-01 00:00:24.452024600,3.0
1970-01-01 00:00:24.505617316,2.0
1970-01-01 00:00:24.773578776,3.0
1970-01-01 00:00:26.876592035,4.0
1970-01-01 00:00:27.364281954,3.0
1970-01-01 00:00:27.427237362,2.0
1970-01-01 00:00:27.556910392,1.0
1970-01-01 00:00:29.078196961,2.0
1970-01-01 00:00:29.618565349,3.0
1970-01-01 00:00:29.747244397,4.0
1970-01-01 00:00:30.217140126,3.0
1970-01-01 00:00:30.363650679,4.0
1970-01-01 00:00:30.480081891,5.0
1970-01-01 00:00:30.621961434,4.0
1970-01-01 00:00:30.831622210,5.0
1970-01-01 00:00:31.334851735,4.0
1970-01-01 00:00:31.864874502,3.0
1970-01-01 00:00:32.015260912,4.0
1970-01-01 00:00:32.683641952,3.0
1970-01-01 00:00:32.686330391,4.0
1970-01-01 00:00:32.693691907,3.0
1970-01-01 00:00:32.702320079,2.0
1970-01-01 00:00:32.902784746,1.0
1970-01-01 00:00:32.906800917,0.0
1970-01-01 00:00:33.058621948,-1.0
1970-01-01 00:00:33.197070086,0.0
1970-01-01 00:00:33.331705495,-1.0
1970-01-01 00:00:33.530450771,-2.0
1970-01-01 00:00:33.829924625,-3.0
1970-01-01 00:00:33.915947367,-4.0
1970-01-01 00:00:34.141566466,-3.0
1970-01-01 00:00:34.150767211,-2.0
1970-01-01 00:00:34.158852577,-1.0
1970-01-01 00:00:34.272586597,-2.0
1970-01-01 00:00:34.484370793,-3.0
1970-01-01 00:00:34.856872996,-2.0
1970-01-01 00:00:34.998322798,-1.0
1970-01-01 00:00:35.204731619,0.0
1970-01-01 00:00:35.382477842,-1.0
1970-01-01 00:00:35.489768734,-2.0
1970-01-01 00:00:35.559979659,-1.0
1970-01-01 00:00:35.615208779,0.0
1970-01-01 00:00:35.663582330,1.0
1970-01-01 00:00:35.785809981,2.0
1970-01-01 00:00:35.921091636,3.0
1970-01-01 00:00:36.410727191,4.0
1970-01-01 00:00:36.538675121,5.0
1970-01-01 00:00:36.541150809,4.0
1970-01-01 00:00:36.551334393,3.0
1970-01-01 00:00:36.634632580,2.0
1970-01-01 00:00:36.706259455,1.0
1970-01-01 00:00:36.840614938,2.0
1970-01-01 00:00:36.999413969,1.0
1970-01-01 00:00:37.035640621,0.0
1970-01-01 00:00:37.042622978,-1.0
1970-01-01 00:00:37.118978023,0.0
1970-01-01 00:00:37.127382484,-1.0
1970-01-01 00:00:37.542575530,0.0
1970-01-01 00:00:37.564873390,1.0
1970-01-01 00:00:37.678417395,0.0
1970-01-01 00:00:37.904197940,1.0
1970-01-01 00:00:38.104806463,2.0
1970-01-01 00:00:38.249407407,3.0
1970-01-01 00:00:38.334001020,4.0
1970-01-01 00:00:38.355801877,3.0
1970-01-01 00:00:38.527451186,2.0
1970-01-01 00:00:38.758295568,3.0
1970-01-01 00:00:38.844381303,4.0
1970-01-01 00:00:38.940085277,5.0
1970-01-01 00:00:39.315791725,6.0
1970-01-01 00:00:39.344170549,5.0
1970-01-01 00:00:39.966638742,6.0
1970-01-01 00:00:40.587225563,7.0
1970-01-01 00:00:41.497835382,8.0
1970-01-01 00:00:41.607852722,7.0
1970-01-01 00:00:41.640966304,6.0
1970-01-01 00:00:41.747400831,7.0
1970-01-01 00:00:41.858287827,8.0
1970-01-01 00:00:42.132358554,7.0
1970-01-01 00:00:42.203186654,6.0
1970-01-01 00:00:42.326058201,7.0
1970-01-01 00:00:42.326663413,6.0
1970-01-01 00:00:42.383701948,5.0
1970-01-01 00:00:42.408624707,4.0
1970-01-01 00:00:43.281614881,5.0
1970-01-01 00:00:43.535488349,4.0
1970-01-01 00:00:43.567217578,5.0
1970-01-01 00:00:43.647790928,4.0
1970-01-01 00:00:43.842053094,3.0
1970-01-01 00:00:43.852314215,2.0
1970-01-01 00:00:44.005307351,3.0
1970-01-01 00:00:44.311351178,4.0
1970-01-01 00:00:44.433497600,5.0
1970-01-01 00:00:44.803560463,6.0
1970-01-01 00:00:45.796237141,5.0
1970-01-01 00:00:45.935650795,6.0
1970-01-01 00:00:46.743235533,7.0
1970-01-01 00:00:47.085303860,8.0
1970-01-01 00:00:47.172208911,7.0
1970-01-01 00:00:47.219995364,8.0
1970-01-01 00:00:47.239713978,9.0
1970-01-01 00:00:47.298866399,8.0
1970-01-01 00:00:47.727239124,9.0
1970-01-01 00:00:48.202342994,10.0
1970-01-01 00:00:48.327556277,11.0
1970-01-01 00:00:48.478259269,12.0
1970-01-01 00:00:48.482204932,13.0
1970-01-01 00:00:48.962047187,14.0
1970-01-01 00:00:49.178479097,13.0
1970-01-01 00:00:49.322383868,12.0
1970-01-01 00:00:49.426693353,11.0
1970-01-01 00:00:49.523007800,12.0
1970-01-01 00:00:49.530980311,13.0
1970-01-01 00:00:49.594605655,12.0
1970-01-01 00:00:51.236341610,11.0
1970-01-01 00:00:51.398175572,12.0
1970-01-01 00:00:53.756261177,13.0
1970-01-01 00:00:54.041643337,14.0
1970-01-01 00:00:55.120910359,13.0
1970-01-01 00:00:55.219795126,14.0
1970-01-01 00:00:56.181006111,15.0
1970-01-01 00:00:56.338655361,14.0
1970-01-01 00:00:56.361482518,15.0
1970-01-01 00:00:56.668081214,14.0
1970-01-01 00:00:56.877408377,15.0
1970-01-01 00:00:56.992044382,16.0
1970-01-01 00:00:57.153861216,15.0
1970-01-01 00:00:57.219226908,14.0
1970-01-01 00:00:57.279996402,13.0
1970-01-01 00:00:57.349127673,12.0
1970-01-01 00:00:57.643924436,13.0
1970-01-01 00:00:57.859039647,14.0
1970-01-01 00:00:57.913247876,13.0
1970-01-01 00:00:58.009985830,14.0
1970-01-01 00:00:58.182149177,13.0
1970-01-01 00:00:58.648317279,14.0
1970-01-01 00:00:58.779859241,15.0
1970-01-01 00:00:59.374411530,16.0
1970-01-01 00:00:59.865212718,17.0
1970-01-01 00:01:00.221333083,16.0
1970-01-01 00:01:00.287843495,17.0
1970-01-01 00:01:01.140772204,18.0
1970-01-01 00:01:01.480457752,19.0
1970-01-01 00:01:01.737931518,18.0
1970-01-01 00:01:02.527261468,17.0
1970-01-01 00:01:02.672828584,18.0
1970-01-01 00:01:02.850630628,19.0
1970-01-01 00:01:03.108236320,18.0
1970-01-01 00:01:04.110826736,17.0
1970-01-01 00:01:04.991383340,18.0
1970-01-01 00:01:05.183343418,19.0
1970-01-01 00:01:05.650527314,18.0
1970-01-01 00:01:05.725677077,17.0
1970-01-01 00:01:05.775887887,16.0
1970-01-01 00:01:05.943108041,15.0
1970-01-01 00:01:06.022486388,16.0
1970-01-01 00:01:06.246321565,17.0
1970-01-01 00:01:06.293065406,18.0
1970-01-01 00:01:06.657587911,17.0
1970-01-01 00:01:06.833366998,16.0
1970-01-01 00:01:07.047484643,15.0
1970-01-01 00:01:07.373263493,16.0
1970-01-01 00:01:07.462613138,15.0
1970-01-01 00:01:07.785289042,14.0
1970-01-01 00:01:07.928476723,15.0
1970-01-01 00:01:09.749521570,16.0
1970-01-01 00:01:11.094390769,15.0
1970-01-01 00:01:11.553720295,16.0
1970-01-01 00:01:11.708293330,15.0
1970-01-01 00:01:11.882080659,16.0
1970-01-01 00:01:12.308002637,17.0
1970-01-01 00:01:12.535723583,18.0
1970-01-01 00:01:14.373505900,17.0
1970-01-01 00:01:14.629110895,16.0
1970-01-01 00:01:14.840534934,15.0
1970-01-01 00:01:14.981512768,16.0
1970-01-01 00:01:15.125210411,17.0
1970-01-01 00:01:15.142755163,18.0
1970-01-01 00:01:16.000655782,17.0
1970-01-01 00:01:16.202808460,18.0
1970-01-01 00:01:16.701658607,17.0
1970-01-01 00:01:16.743262575,16.0
1970-01-01 00:01:16.846996927,15.0
1970-01-01 00:01:17.396202437,14.0
1970-01-01 00:01:17.461960888,15.0
1970-01-01 00:01:17.540606618,16.0
1970-01-01 00:01:17.602277746,17.0
1970-01-01 00:01:17.975703530,16.0
1970-01-01 00:01:18.305551743,15.0
1970-01-01 00:01:18.482930463,14.0
1970-01-01 00:01:18.676863525,15.0
1970-01-01 00:01:18.782456006,16.0
1970-01-01 00:01:19.041214663,17.0
1970-01-01 00:01:19.197589249,16.0
1970-01-01 00:01:19.382360045,15.0
1970-01-01 00:01:19.771908461,14.0
1970-01-01 00:01:19.817576119,15.0
1970-01-01 00:01:20.105096573,14.0
1970-01-01 00:01:20.355206929,13.0
1970-01-01 00:01:20.464966606,12.0
1970-01-01 00:01:20.473306592,11.0
1970-01-01 00:01:20.899717294,12.0
1970-01-01 00:01:21.143267091,13.0
1970-01-01 00:01:21.272991401,12.0
1970-01-01 00:01:21.485822453,11.0
1970-01-01 00:01:21.533457992,12.0
1970-01-01 00:01:21.645944486,11.0
1970-01-01 00:01:21.775549675,10.0
1970-01-01 00:01:22.443739153,9.0
1970-01-01 00:01:23.055711287,10.0
1970-01-01 00:01:23.216911734,9.0
1970-01-01 00:01:23.902378244,8.0
1970-01-01 00:01:24.120819325,7.0
1970-01-01 00:01:24.228241568,8.0
1970-01-01 00:01:24.272296622,9.0
1970-01-01 00:01:24.395912840,10.0
1970-01-01 00:01:25.198844608,11.0
1970-01-01 00:01:25.375457913,10.0
1970-01-01 00:01:25.844295189,11.0
1970-01-01 00:01:26.284474037,12.0
1970-01-01 00:01:27.123464425,13.0
1970-01-01 00:01:27.138867853,12.0
1970-01-01 00:01:27.262948345,13.0
1970-01-01 00:01:27.608245183,12.0
1970-01-01 00:01:27.995954753,11.0
1970-01-01 00:01:28.162930105,12.0
1970-01-01 00:01:28.697125837,11.0
1970-01-01 00:01:28.914331467,12.0
1970-01-01 00:01:29.081937914,11.0
1970-01-01 00:01:29.132175176,12.0
1970-01-01 00:01:29.239583972,13.0
1970-01-01 00:01:29.919178312,12.0
1970-01-01 00:01:30.244735766,11.0
1970-01-01 00:01:30.345927520,10.0
1970-01-01 00:01:30.364574084,11.0
1970-01-01 00:01:30.611439362,10.0
1970-01-01 00:01:30.895439695,9.0
1970-01-01 00:01:31.031470662,10.0
1970-01-01 00:01:31.301894073,9.0
1970-01-01 00:01:31.462968489,10.0
1970-01-01 00:01:32.254927155,11.0
1970-01-01 00:01:32.468982279,10.0
1970-01-01 00:01:32.657165421,11.0
1970-01-01 00:01:32.970051678,10.0
1970-01-01 00:01:33.704519480,9.0
1970-01-01 00:01:33.772157064,10.0
1970-01-01 00:01:33.934554673,9.0
1970-01-01 00:01:34.383207035,8.0
1970-01-01 00:01:34.951835989,7.0
1970-01-01 00:01:35.430573344,8.0
1970-01-01 00:01:35.496021848,9.0
1970-01-01 00:01:35.817723053,10.0
1970-01-01 00:01:35.964160350,9.0
1970-01-01 00:01:36.003996314,10.0
1970-01-01 00:01:36.107756093,9.0
1970-01-01 00:01:36.113677657,8.0
1970-01-01 00:01:36.236511619,9.0
1970-01-01 00:01:37.000023932,10.0
1970-01-01 00:01:37.473110509,9.0
1970-01-01 00:01:37.499492479,10.0
1970-01-01 00:01:37.604443938,11.0
1970-01-01 00:01:38.309525591,10.0
1970-01-01 00:01:39.483586734,11.0
1970-01-01 00:01:39.516309035,10.0
1970-01-01 00:01:39.845410749,11.0
1970-01-01 00:01:40.251566124,12.0
1970-01-01 00:01:40.577848303,13.0
1970-01-01 00:01:40.644893895,14.0
1970-01-01 00:01:40.706629938,13.0
1970-01-01 00:01:41.771471507,12.0
1970-01-01 00:01:41.879637741,11.0
1970-01-01 00:01:42.016133034,12.0
1970-01-01 00:01:42.595798095,11.0
1970-01-01 00:01:43.175211132,10.0
1970-01-01 00:01:43.851234840,11.0
1970-01-01 00:01:43.865188076,10.0
1970-01-01 00:01:43.929883067,11.0
1970-01-01 00:01:43.996696997,12.0
1970-01-01 00:01:45.153581551,11.0
1970-01-01 00:01:45.697774268,12.0
1970-01-01 00:01:45.768151075,13.0
1970-01-01 00:01:45.980209107,14.0
1970-01-01 00:01:46.210559954,13.0
1970-01-01 00:01:46.666578528,14.0
1970-01-01 00:01:46.726707918,15.0
1970-01-01 00:01:46.768624070,14.0
1970-01-01 00:01:46.775202094,15.0
1970-01-01 00:01:46.823839206,14.0
1970-01-01 00:01:47.012267389,15.0
1970-01-01 00:01:47.488757108,16.0
1970-01-01 00:01:48.594968131,15.0
1970-01-01 00:01:48.779217938,14.0
1970-01-01 00:01:49.486232285,15.0
1970-01-01 00:01:50.118906071,16.0
1970-01-01 00:01:50.139273780,15.0
1970-01-01 00:01:50.602321506,14.0
1970-01-01 00:01:50.702500771,15.0
1970-01-01 00:01:51.443613119,14.0
1970-01-01 00:01:51.469762471,13.0
1970-01-01 00:01:51.589001039,14.0
1970-01-01 00:01:51.772294433,13.0
1970-01-01 00:01:51.865772662,14.0
1970-01-01 00:01:51.903887051,13.0
1970-01-01 00:01:52.152741196,14.0
1970-01-01 00:01:52.195638302,13.0
1970-01-01 00:01:52.420769082,14.0
1970-01-01 00:01:53.038217150,15.0
1970-01-01 00:01:53.534473577,16.0
1970-01-01 00:01:53.680538882,17.0
1970-01-01 00:01:54.093564542,18.0
1970-01-01 00:01:54.196757819,17.0
1970-01-01 00:01:54.216572743,16.0
1970-01-01 00:01:54.441692048,15.0
1970-01-01 00:01:54.702879573,14.0
1970-01-01 00:01:54.802208045,15.0
1970-01-01 00:01:55.258526621,14.0
1970-01-01 00:01:55.279531302,13.0
1970-01-01 00:01:55.720131318,12.0
1970-01-01 00:01:56.020567193,13.0
1970-01-01 00:01:56.225016114,14.0
1970-01-01 00:01:56.364749135,15.0
1970-01-01 00:01:56.566973146,14.0
1970-01-01 00:01:57.196356932,13.0
1970-01-01 00:01:57.512248594,14.0
1970-01-01 00:01:58.336806151,13.0
1970-01-01 00:01:59.150594161,14.0
1970-01-01 00:01:59.484779952,13.0
1970-01-01 00:02:00.193233193,12.0
1970-01-01 00:02:00.465147817,13.0
1970-01-01 00:02:00.529401275,12.0
1970-01-01 00:02:01.006813944,13.0
1970-01-01 00:02:01.090030246,14.0
1970-01-01 00:02:01.294410771,13.0
1970-01-01 00:02:01.628960517,12.0
1970-01-01 00:02:01.799211166,11.0
1970-01-01 00:02:02.935151017,12.0
1970-01-01 00:02:03.220812865,13.0
1970-01-01 00:02:03.274078669,14.0
1970-01-01 00:02:04.149664610,15.0
1970-01-01 00:02:04.205904891,14.0
1970-01-01 00:02:04.540641875,13.0
1970-01-01 00:02:04.776790584,14.0
1970-01-01 00:02:04.901528572,15.0
1970-01-01 00:02:05.471724880,14.0
1970-01-01 00:02:05.553691413,15.0
1970-01-01 00:02:05.945465197,14.0
1970-01-01 00:02:06.757960599,13.0
1970-01-01 00:02:07.819068736,12.0
1970-01-01 00:02:08.027052956,11.0
1970-01-01 00:02:08.313011816,12.0
1970-01-01 00:02:08.493418095,11.0
1970-01-01 00:02:08.764554270,12.0
1970-01-01 00:02:08.772734538,11.0
1970-01-01 00:02:08.834686946,12.0
1970-01-01 00:02:09.287150891,11.0
1970-01-01 00:02:09.714242730,10.0
1970-01-01 00:02:10.211184910,11.0
1970-01-01 00:02:10.323785655,12.0
1970-01-01 00:02:12.064650301,13.0
1970-01-01 00:02:12.441020314,14.0
1970-01-01 00:02:12.745876490,15.0
1970-01-01 00:02:12.843444959,16.0
1970-01-01 00:02:13.105050919,15.0
1970-01-01 00:02:13.321029809,16.0
1970-01-01 00:02:13.463303742,15.0
1970-01-01 00:02:13.535790108,16.0
1970-01-01 00:02:13.643428211,17.0
1970-01-01 00:02:13.896151176,16.0
1970-01-01 00:02:14.196330963,15.0
1970-01-01 00:02:14.426731410,14.0
1970-01-01 00:02:14.427946694,15.0
1970-01-01 00:02:14.678346821,14.0
1970-01-01 00:02:15.111284636,13.0
1970-01-01 00:02:15.954126642,12.0
1970-01-01 00:02:16.735378572,13.0
1970-01-01 00:02:17.414522999,12.0
1970-01-01 00:02:17.702835467,11.0
1970-01-01 00:02:17.903902036,12.0
1970-01-01 00:02:17.939924484,11.0
1970-01-01 00:02:18.541791685,10.0
1970-01-01 00:02:18.978572135,11.0
1970-01-01 00:02:20.693503695,12.0
1970-01-01 00:02:21.590547109,11.0
1970-01-01 00:02:21.806043328,12.0
1970-01-01 00:02:21.987491514,11.0
1970-01-01 00:02:22.041234227,12.0
1970-01-01 00:02:22.438549404,11.0
1970-01-01 00:02:22.511107941,12.0
1970-01-01 00:02:22.989627648,11.0
1970-01-01 00:02:23.271695421,12.0
1970-01-01 00:02:23.384203171,11.0
1970-01-01 00:02:23.588790111,10.0
1970-01-01 00:02:23.696066331,11.0
1970-01-01 00:02:23.839532689,12.0
1970-01-01 00:02:24.547753460,13.0
1970-01-01 00:02:24.913685514,14.0
1970-01-01 00:02:25.041769005,13.0
1970-01-01 00:02:25.093854866,14.0
1970-01-01 00:02:25.108481770,15.0
1970-01-01 00:02:25.153875955,14.0
1970-01-01 00:02:25.401291959,15.0
1970-01-01 00:02:26.243140859,16.0
1970-01-01 00:02:26.319740198,15.0
1970-01-01 00:02:26.811921460,14.0
1970-01-01 00:02:26.956478552,13.0
1970-01-01 00:02:27.005125032,14.0
1970-01-01 00:02:27.387150749,13.0
1970-01-01 00:02:27.457076860,12.0
1970-01-01 00:02:27.486482274,13.0
1970-01-01 00:02:27.660613995,14.0
1970-01-01 00:02:27.835114711,15.0
1970-01-01 00:02:27.862466034,16.0
1970-01-01 00:02:27.915806052,17.0
1970-01-01 00:02:28.019350146,16.0
1970-01-01 00:02:28.529523596,15.0
1970-01-01 00:02:30.069143276,16.0
1970-01-01 00:02:30.192044529,15.0
1970-01-01 00:02:31.037497668,14.0
1970-01-01 00:02:31.795119426,15.0
1970-01-01 00:02:32.308854189,14.0
1970-01-01 00:02:32.330610579,15.0
1970-01-01 00:02:32.350629209,16.0
1970-01-01 00:02:32.559054746,15.0
1970-01-01 00:02:32.653263323,16.0
1970-01-01 00:02:32.754897359,17.0
1970-01-01 00:02:33.172675424,16.0
1970-01-01 00:02:33.442508317,15.0
1970-01-01 00:02:33.573163020,16.0
1970-01-01 00:02:34.143310377,15.0
1970-01-01 00:02:34.169452582,14.0
1970-01-01 00:02:34.410630830,15.0
1970-01-01 00:02:34.466382022,14.0
1970-01-01 00:02:34.678278766,15.0
1970-01-01 00:02:34.694577230,14.0
1970-01-01 00:02:34.826689394,15.0
1970-01-01 00:02:34.997332528,14.0
1970-01-01 00:02:35.061992083,15.0
1970-01-01 00:02:35.169519814,16.0
1970-01-01 00:02:35.356893308,17.0
1970-01-01 00:02:35.473506581,18.0
1970-01-01 00:02:35.499936853,19.0
1970-01-01 00:02:35.697890990,20.0
1970-01-01 00:02:36.399836817,21.0
1970-01-01 00:02:36.605017941,20.0
1970-01-01 00:02:37.372677875,19.0
1970-01-01 00:02:37.598406291,20.0
1970-01-01 00:02:37.903839583,19.0
1970-01-01 00:02:37.953114217,18.0
1970-01-01 00:02:38.554213072,17.0
1970-01-01 00:02:38.771864215,18.0
1970-01-01 00:02:38.816276406,17.0
1970-01-01 00:02:38.900809042,18.0
1970-01-01 00:02:38.901768926,17.0
1970-01-01 00:02:39.218872199,18.0
1970-01-01 00:02:39.561273130,19.0
1970-01-01 00:02:39.619368893,20.0
1970-01-01 00:02:39.640118044,21.0
1970-01-01 00:02:39.687614122,22.0
1970-01-01 00:02:39.774416399,23.0
1970-01-01 00:02:39.895604310,22.0
1970-01-01 00:02:40.138807479,23.0
1970-01-01 00:02:40.750311428,22.0
1970-01-01 00:02:40.762342091,21.0
1970-01-01 00:02:40.831363406,20.0
1970-01-01 00:02:41.056635230,19.0
1970-01-01 00:02:41.203354203,20.0
1970-01-01 00:02:42.531494562,19.0
1970-01-01 00:02:42.673641706,20.0
1970-01-01 00:02:42.958087587,21.0
1970-01-01 00:02:43.073381419,20.0
1970-01-01 00:02:43.101922585,21.0
1970-01-01 00:02:43.398123952,22.0
1970-01-01 00:02:43.938597544,23.0
1970-01-01 00:02:43.977887440,22.0
1970-01-01 00:02:44.162069674,23.0
1970-01-01 00:02:44.169943654,22.0
1970-01-01 00:02:44.176606586,23.0
1970-01-01 00:02:44.206841157,22.0
1970-01-01 00:02:44.420452897,23.0
1970-01-01 00:02:44.634023204,22.0
1970-01-01 00:02:44.753040085,21.0
1970-01-01 00:02:44.997685871,22.0
1970-01-01 00:02:45.165591880,21.0
1970-01-01 00:02:45.513346768,22.0
1970-01-01 00:02:45.644523041,21.0
1970-01-01 00:02:45.671880385,20.0
1970-01-01 00:02:45.871450027,19.0
1970-01-01 00:02:46.164610005,18.0
1970-01-01 00:02:46.176733360,17.0
1970-01-01 00:02:46.317529278,18.0
1970-01-01 00:02:46.366389072,19.0
1970-01-01 00:02:46.739855718,18.0
1970-01-01 00:02:46.755353675,19.0
1970-01-01 00:02:46.807541935,20.0
1970-01-01 00:02:46.818458631,21.0
1970-01-01 00:02:46.881819607,22.0
1970-01-01 00:02:46.889691690,23.0
1970-01-01 00:02:46.922210077,22.0
1970-01-01 00:02:47.032243250,23.0
1970-01-01 00:02:47.169208127,24.0
1970-01-01 00:02:47.199654822,23.0
1970-01-01 00:02:47.320726996,22.0
1970-01-01 00:02:47.738849433,23.0
1970-01-01 00:02:47.780587411,22.0
1970-01-01 00:02:48.029112188,23.0
1970-01-01 00:02:48.117685263,22.0
1970-01-01 00:02:48.525528091,23.0
1970-01-01 00:02:48.617117378,22.0
1970-01-01 00:02:48.629334575,21.0
1970-01-01 00:02:48.729029601,22.0
1970-01-01 00:02:48.736907010,23.0
1970-01-01 00:02:48.931896495,22.0
1970-01-01 00:02:48.957821322,23.0
1970-01-01 00:02:48.999115563,24.0
1970-01-01 00:02:49.981057873,23.0
1970-01-01 00:02:50.435519655,22.0
1970-01-01 00:02:50.970180927,21.0
1970-01-01 00:02:52.323388805,22.0
1970-01-01 00:02:53.381361655,21.0
1970-01-01 00:02:53.484113672,22.0
1970-01-01 00:02:53.539774385,21.0
1970-01-01 00:02:53.758775327,22.0
1970-01-01 00:02:53.840754128,23.0
1970-01-01 00:02:54.294628879,24.0
1970-01-01 00:02:54.419384650,23.0
1970-01-01 00:02:54.449602972,24.0
1970-01-01 00:02:54.769132179,23.0
1970-01-01 00:02:55.097123468,24.0
1970-01-01 00:02:55.372926367,23.0
1970-01-01 00:02:55.375858640,24.0
1970-01-01 00:02:55.443097097,25.0
1970-01-01 00:02:55.681519817,24.0
1970-01-01 00:02:55.878821071,25.0
1970-01-01 00:02:56.025054576,24.0
1970-01-01 00:02:56.029540307,23.0
1970-01-01 00:02:56.100716818,24.0
1970-01-01 00:02:56.201221751,23.0
1970-01-01 00:02:56.485027445,24.0
1970-01-01 00:02:56.610311048,25.0
1970-01-01 00:02:56.807118050,26.0
1970-01-01 00:02:56.820293005,25.0
1970-01-01 00:02:56.926962937,26.0
1970-01-01 00:02:56.933713379,27.0
1970-01-01 00:02:57.141502626,26.0
1970-01-01 00:02:57.155204504,27.0
1970-01-01 00:02:57.198008841,28.0
1970-01-01 00:02:57.311495343,27.0
1970-01-01 00:02:57.350738221,26.0
1970-01-01 00:02:57.609128199,25.0
1970-01-01 00:02:57.623965100,26.0
1970-01-01 00:02:57.875335394,25.0
1970-01-01 00:02:58.347909021,24.0
1970-01-01 00:02:58.435596396,23.0
1970-01-01 00:02:58.799296043,24.0
1970-01-01 00:02:58.953486896,23.0
1970-01-01 00:02:58.997245621,22.0
1970-01-01 00:02:59.040315628,23.0
1970-01-01 00:02:59.220692026,24.0
1970-01-01 00:02:59.252068233,25.0
1970-01-01 00:02:59.397711988,24.0
1970-01-01 00:02:59.482920277,23.0
1970-01-01 00:02:59.771557396,22.0
1970-01-01 00:03:00.005285085,21.0
1970-01-01 00:03:00.495887211,20.0
1970-01-01 00:03:00.666964998,21.0
1970-01-01 00:03:00.896222088,22.0
1970-01-01 00:03:00.907026543,23.0
1970-01-01 00:03:01.002111092,22.0
1970-01-01 00:03:01.223114847,21.0
