,0
1970-01-01 00:07:51.545590674,12.0
1970-01-01 00:08:04.309220674,13.0
1970-01-01 00:08:04.519539714,12.0
1970-01-01 00:08:04.587232281,11.0
1970-01-01 00:08:08.693089439,10.0
1970-01-01 00:08:09.577846048,11.0
1970-01-01 00:08:12.378052721,12.0
1970-01-01 00:08:12.775366645,11.0
1970-01-01 00:08:19.746133997,10.0
1970-01-01 00:08:21.208041698,9.0
1970-01-01 00:08:21.532513593,10.0
1970-01-01 00:08:22.272077854,11.0
1970-01-01 00:08:25.668385259,12.0
1970-01-01 00:08:26.176474515,13.0
1970-01-01 00:08:28.921157768,12.0
1970-01-01 00:08:29.811299240,13.0
1970-01-01 00:08:30.015076786,14.0
1970-01-01 00:08:32.264069895,15.0
1970-01-01 00:08:32.402716752,16.0
1970-01-01 00:08:32.768786938,17.0
1970-01-01 00:08:36.907158051,18.0
1970-01-01 00:08:46.223684653,19.0
1970-01-01 00:08:47.801242103,18.0
1970-01-01 00:08:48.444679079,19.0
1970-01-01 00:08:48.508504800,18.0
1970-01-01 00:08:49.438106523,19.0
1970-01-01 00:08:50.479880989,18.0
1970-01-01 00:08:52.113499917,17.0
1970-01-01 00:08:53.203071879,16.0
1970-01-01 00:08:53.617238770,17.0
1970-01-01 00:08:58.346805554,16.0
1970-01-01 00:08:58.589573155,15.0
1970-01-01 00:09:01.202455228,14.0
1970-01-01 00:09:03.415510045,15.0
1970-01-01 00:09:04.141952567,14.0
1970-01-01 00:09:05.212925228,15.0
1970-01-01 00:09:05.847905569,16.0
1970-01-01 00:09:08.108951579,15.0
1970-01-01 00:09:08.626603191,16.0
1970-01-01 00:09:12.666031792,17.0
1970-01-01 00:09:20.976869786,16.0
1970-01-01 00:09:21.919788823,17.0
1970-01-01 00:09:22.346129203,16.0
1970-01-01 00:09:22.730673388,15.0
1970-01-01 00:09:24.591834819,14.0
1970-01-01 00:09:33.868095022,15.0
1970-01-01 00:09:36.687299160,16.0
1970-01-01 00:09:37.285553548,15.0
1970-01-01 00:09:37.501847842,16.0
1970-01-01 00:09:40.235942316,15.0
1970-01-01 00:09:40.515227296,14.0
1970-01-01 00:09:42.137430549,13.0
1970-01-01 00:09:42.395244419,14.0
1970-01-01 00:09:42.711944344,15.0
1970-01-01 00:09:44.447715533,14.0
1970-01-01 00:09:50.214885358,15.0
1970-01-01 00:09:50.330532390,14.0
1970-01-01 00:09:59.201949151,13.0
1970-01-01 00:09:59.380069965,14.0
1970-01-01 00:10:01.674882287,15.0
1970-01-01 00:10:02.090799327,14.0
1970-01-01 00:10:02.522273074,13.0
1970-01-01 00:10:07.493611873,14.0
1970-01-01 00:10:11.353316322,15.0
1970-01-01 00:10:12.871721860,16.0
1970-01-01 00:10:15.280550156,17.0
1970-01-01 00:10:15.353350521,16.0
1970-01-01 00:10:19.861470403,17.0
1970-01-01 00:10:23.982240452,16.0
1970-01-01 00:10:28.301456072,15.0
1970-01-01 00:10:30.080586296,16.0
1970-01-01 00:10:30.110324651,17.0
1970-01-01 00:10:35.268400196,16.0
1970-01-01 00:10:36.003963844,15.0
1970-01-01 00:10:36.466354552,14.0
1970-01-01 00:10:37.518314329,15.0
1970-01-01 00:10:42.498432271,16.0
1970-01-01 00:10:46.610328389,15.0
1970-01-01 00:10:46.980568711,14.0
1970-01-01 00:10:47.724397707,13.0
1970-01-01 00:10:49.328212045,14.0
1970-01-01 00:10:49.386875210,15.0
1970-01-01 00:10:49.515418010,16.0
1970-01-01 00:10:49.561623930,17.0
1970-01-01 00:10:51.944808193,18.0
1970-01-01 00:10:58.969912917,19.0
1970-01-01 00:11:08.184079241,20.0
1970-01-01 00:11:10.565893685,21.0
1970-01-01 00:11:12.646091660,20.0
1970-01-01 00:11:12.876757637,21.0
1970-01-01 00:11:13.548159793,22.0
1970-01-01 00:11:15.542831389,23.0
1970-01-01 00:11:15.573031851,22.0
1970-01-01 00:11:18.408957207,21.0
1970-01-01 00:11:21.088093696,22.0
1970-01-01 00:11:21.153710315,21.0
1970-01-01 00:11:21.569446900,22.0
1970-01-01 00:11:26.579862536,21.0
1970-01-01 00:11:36.394648071,22.0
1970-01-01 00:11:36.645779937,23.0
1970-01-01 00:11:39.245516676,22.0
1970-01-01 00:11:39.532265241,23.0
1970-01-01 00:11:39.894275339,24.0
1970-01-01 00:11:40.725130454,25.0
1970-01-01 00:11:40.769886543,24.0
1970-01-01 00:11:43.342650060,25.0
1970-01-01 00:11:45.391288235,24.0
1970-01-01 00:11:50.528418874,25.0
1970-01-01 00:11:54.129561978,26.0
1970-01-01 00:11:58.638741307,25.0
1970-01-01 00:11:58.954196785,24.0
1970-01-01 00:12:02.758073010,25.0
1970-01-01 00:12:02.877462395,26.0
1970-01-01 00:12:05.303414838,27.0
1970-01-01 00:12:06.206668262,26.0
1970-01-01 00:12:08.993110595,27.0
1970-01-01 00:12:12.334498330,28.0
1970-01-01 00:12:12.707701135,27.0
1970-01-01 00:12:13.985314410,26.0
1970-01-01 00:12:13.997153075,27.0
1970-01-01 00:12:14.229403388,28.0
1970-01-01 00:12:15.440059340,27.0
1970-01-01 00:12:21.322201557,28.0
1970-01-01 00:12:24.618824031,29.0
1970-01-01 00:12:25.814215507,30.0
1970-01-01 00:12:26.078022079,29.0
1970-01-01 00:12:26.274893723,30.0
1970-01-01 00:12:26.998829504,31.0
1970-01-01 00:12:27.363916751,30.0
1970-01-01 00:12:28.288510593,29.0
1970-01-01 00:12:28.463191230,28.0
1970-01-01 00:12:38.436459401,29.0
1970-01-01 00:12:39.388112058,28.0
1970-01-01 00:12:51.353812035,29.0
1970-01-01 00:12:53.443986256,30.0
1970-01-01 00:12:54.073567531,29.0
1970-01-01 00:12:58.073286375,30.0
1970-01-01 00:13:08.333860355,29.0
1970-01-01 00:13:10.800251678,30.0
1970-01-01 00:13:14.393964519,29.0
1970-01-01 00:13:16.071862906,30.0
1970-01-01 00:13:19.587691678,31.0
1970-01-01 00:13:21.052974771,32.0
1970-01-01 00:13:22.561965479,33.0
1970-01-01 00:13:23.041959081,32.0
1970-01-01 00:13:23.043823106,31.0
1970-01-01 00:13:23.843374173,32.0
1970-01-01 00:13:23.976499999,31.0
1970-01-01 00:13:25.723021562,30.0
1970-01-01 00:13:35.012718745,31.0
1970-01-01 00:13:36.444254494,32.0
1970-01-01 00:13:40.274788138,31.0
1970-01-01 00:13:40.615083351,32.0
1970-01-01 00:13:42.722145357,31.0
1970-01-01 00:13:55.130177505,30.0
1970-01-01 00:14:01.844147763,29.0
1970-01-01 00:14:08.708700634,30.0
1970-01-01 00:14:10.217564409,31.0
1970-01-01 00:14:11.332375008,30.0
1970-01-01 00:14:13.543018410,31.0
1970-01-01 00:14:15.449888859,30.0
1970-01-01 00:14:15.553114381,29.0
1970-01-01 00:14:17.850374029,30.0
1970-01-01 00:14:25.620678654,29.0
1970-01-01 00:14:27.249885765,30.0
1970-01-01 00:14:29.121491658,29.0
1970-01-01 00:14:37.865621130,30.0
1970-01-01 00:14:37.902302233,29.0
1970-01-01 00:14:42.104658655,30.0
1970-01-01 00:14:44.265864564,29.0
1970-01-01 00:14:46.163264101,28.0
1970-01-01 00:14:46.755159002,29.0
1970-01-01 00:14:49.460348840,30.0
1970-01-01 00:14:50.972751606,31.0
1970-01-01 00:14:51.087744346,30.0
1970-01-01 00:14:51.385603907,29.0
1970-01-01 00:14:52.272094924,28.0
1970-01-01 00:15:00.263001570,29.0
1970-01-01 00:15:15.600644336,28.0
1970-01-01 00:15:17.935714729,29.0
1970-01-01 00:15:23.343927844,30.0
1970-01-01 00:15:23.580598025,29.0
1970-01-01 00:15:23.790665989,28.0
1970-01-01 00:15:26.321726210,27.0
1970-01-01 00:15:26.683866124,28.0
1970-01-01 00:15:28.150970516,29.0
1970-01-01 00:15:29.448272730,30.0
1970-01-01 00:15:29.941599400,29.0
1970-01-01 00:15:30.112633116,28.0
1970-01-01 00:15:30.227207663,29.0
1970-01-01 00:15:31.480839527,30.0
1970-01-01 00:15:35.463293675,31.0
1970-01-01 00:15:36.728717807,30.0
1970-01-01 00:15:42.446098647,31.0
1970-01-01 00:15:46.475879384,32.0
1970-01-01 00:15:51.195897306,33.0
1970-01-01 00:15:52.266415931,32.0
1970-01-01 00:15:56.395917715,33.0
1970-01-01 00:15:56.667250629,34.0
1970-01-01 00:16:05.314791244,35.0
1970-01-01 00:16:13.038300819,36.0
1970-01-01 00:16:14.833133714,35.0
1970-01-01 00:16:17.386456692,34.0
1970-01-01 00:16:17.530816922,33.0
1970-01-01 00:16:17.626428974,32.0
1970-01-01 00:16:21.057265398,33.0
1970-01-01 00:16:24.429230425,34.0
1970-01-01 00:16:25.799154606,33.0
1970-01-01 00:16:27.629323042,34.0
1970-01-01 00:16:27.920628949,35.0
1970-01-01 00:16:31.256733622,36.0
1970-01-01 00:16:33.311932947,37.0
1970-01-01 00:16:36.759280299,38.0
1970-01-01 00:16:38.792491558,37.0
1970-01-01 00:16:39.474675326,38.0
1970-01-01 00:16:41.207551813,37.0
1970-01-01 00:16:42.031269882,36.0
1970-01-01 00:16:44.236472870,37.0
1970-01-01 00:16:44.611061261,36.0
1970-01-01 00:16:44.634695950,35.0
1970-01-01 00:16:46.817533752,36.0
1970-01-01 00:16:47.900409080,35.0
1970-01-01 00:16:52.226343152,36.0
1970-01-01 00:17:07.177274597,37.0
1970-01-01 00:17:07.847248156,38.0
1970-01-01 00:17:11.216963827,39.0
1970-01-01 00:17:13.756941626,40.0
1970-01-01 00:17:20.426660392,39.0
1970-01-01 00:17:27.743784641,38.0
1970-01-01 00:17:28.068253329,39.0
1970-01-01 00:17:38.331897066,40.0
1970-01-01 00:17:41.568259703,39.0
1970-01-01 00:17:42.042772680,40.0
1970-01-01 00:17:50.096074676,39.0
1970-01-01 00:17:50.596268686,38.0
1970-01-01 00:17:54.064368881,37.0
1970-01-01 00:17:54.674823319,38.0
1970-01-01 00:17:55.563350986,37.0
1970-01-01 00:17:58.251924314,36.0
1970-01-01 00:17:58.396880480,37.0
1970-01-01 00:17:59.828308588,38.0
1970-01-01 00:18:04.653617339,37.0
1970-01-01 00:18:05.920359688,36.0
1970-01-01 00:18:14.000280714,37.0
1970-01-01 00:18:14.245161666,38.0
1970-01-01 00:18:33.071459623,37.0
1970-01-01 00:18:34.720004869,36.0
1970-01-01 00:18:40.664129924,37.0
1970-01-01 00:18:44.215967581,36.0
1970-01-01 00:18:45.376262419,37.0
1970-01-01 00:18:50.954456971,38.0
1970-01-01 00:18:52.025467258,37.0
1970-01-01 00:18:58.633737893,38.0
1970-01-01 00:19:00.203583035,39.0
1970-01-01 00:19:00.642776172,40.0
1970-01-01 00:19:04.093067302,41.0
1970-01-01 00:19:16.794714407,42.0
1970-01-01 00:19:21.237654931,41.0
1970-01-01 00:19:24.113792013,42.0
1970-01-01 00:19:25.280776905,41.0
1970-01-01 00:19:27.519787748,40.0
1970-01-01 00:19:28.162382660,39.0
1970-01-01 00:19:29.154656398,38.0
1970-01-01 00:19:30.068085524,37.0
1970-01-01 00:19:31.392198572,38.0
1970-01-01 00:19:35.891010655,37.0
1970-01-01 00:19:36.574385525,38.0
1970-01-01 00:19:37.624807741,39.0
1970-01-01 00:19:40.307606574,38.0
1970-01-01 00:19:40.627869120,37.0
1970-01-01 00:19:40.891192456,38.0
1970-01-01 00:19:42.442215517,39.0
1970-01-01 00:19:47.114553277,40.0
1970-01-01 00:19:51.613917102,39.0
1970-01-01 00:19:52.881173722,38.0
1970-01-01 00:19:53.679108425,37.0
1970-01-01 00:19:59.189045899,36.0
1970-01-01 00:20:03.798623783,37.0
1970-01-01 00:20:04.095717010,36.0
1970-01-01 00:20:04.574677605,35.0
1970-01-01 00:20:08.284129326,34.0
1970-01-01 00:20:10.287352043,33.0
1970-01-01 00:20:13.103382527,34.0
1970-01-01 00:20:22.972092676,33.0
1970-01-01 00:20:27.776974802,32.0
1970-01-01 00:20:32.269882770,33.0
1970-01-01 00:20:37.545012063,34.0
1970-01-01 00:20:37.692589725,33.0
1970-01-01 00:20:41.526250343,32.0
1970-01-01 00:20:41.587427029,33.0
1970-01-01 00:20:46.241223586,34.0
1970-01-01 00:20:46.654939340,35.0
1970-01-01 00:20:47.143199131,36.0
1970-01-01 00:20:47.585444550,37.0
1970-01-01 00:21:01.142677922,38.0
1970-01-01 00:21:01.202285013,37.0
1970-01-01 00:21:02.421087377,38.0
1970-01-01 00:21:03.793604600,39.0
1970-01-01 00:21:04.628140148,40.0
1970-01-01 00:21:05.505054370,41.0
1970-01-01 00:21:09.255389389,42.0
1970-01-01 00:21:10.682763232,41.0
1970-01-01 00:21:11.045943236,40.0
1970-01-01 00:21:14.721026635,39.0
1970-01-01 00:21:16.971738307,38.0
1970-01-01 00:21:17.241361551,37.0
1970-01-01 00:21:17.365443045,36.0
1970-01-01 00:21:21.188516004,37.0
1970-01-01 00:21:21.566870340,38.0
1970-01-01 00:21:23.605668252,39.0
1970-01-01 00:21:24.237115343,38.0
1970-01-01 00:21:24.455010185,39.0
1970-01-01 00:21:26.980205569,40.0
1970-01-01 00:21:27.303553730,41.0
1970-01-01 00:21:34.868941144,40.0
1970-01-01 00:21:37.866478999,41.0
1970-01-01 00:21:41.170855555,40.0
1970-01-01 00:21:45.321485093,41.0
1970-01-01 00:21:45.463148975,40.0
1970-01-01 00:21:45.523469209,39.0
1970-01-01 00:21:46.018252990,40.0
1970-01-01 00:21:47.427903151,39.0
1970-01-01 00:21:50.717688796,40.0
1970-01-01 00:21:50.790806388,39.0
1970-01-01 00:21:52.398617274,38.0
1970-01-01 00:21:57.655054303,39.0
1970-01-01 00:21:58.343264018,40.0
1970-01-01 00:21:59.467646765,39.0
1970-01-01 00:22:01.383520594,38.0
1970-01-01 00:22:02.582762168,39.0
1970-01-01 00:22:03.979993444,40.0
1970-01-01 00:22:05.065408880,41.0
1970-01-01 00:22:06.243855598,40.0
1970-01-01 00:22:07.479673035,39.0
1970-01-01 00:22:17.781676026,40.0
1970-01-01 00:22:20.871447349,41.0
1970-01-01 00:22:20.900190470,40.0
1970-01-01 00:22:24.227700536,41.0
1970-01-01 00:22:27.254633767,42.0
1970-01-01 00:22:28.033177384,43.0
1970-01-01 00:22:30.847786005,42.0
1970-01-01 00:22:30.968445884,41.0
1970-01-01 00:22:32.695410221,42.0
1970-01-01 00:22:36.712153164,41.0
1970-01-01 00:22:38.071475676,42.0
1970-01-01 00:22:47.320629524,43.0
1970-01-01 00:22:47.867596376,44.0
1970-01-01 00:22:48.222240819,45.0
1970-01-01 00:22:53.667860042,46.0
1970-01-01 00:22:53.811022355,45.0
1970-01-01 00:22:54.261248771,46.0
1970-01-01 00:22:54.921340607,45.0
1970-01-01 00:22:57.049179968,46.0
1970-01-01 00:22:57.520465692,45.0
1970-01-01 00:22:59.104168630,46.0
1970-01-01 00:22:59.691156715,45.0
1970-01-01 00:23:01.499994472,46.0
1970-01-01 00:23:02.262299304,45.0
1970-01-01 00:23:03.943494876,46.0
1970-01-01 00:23:04.391488995,45.0
1970-01-01 00:23:08.156497417,46.0
1970-01-01 00:23:08.549925278,45.0
1970-01-01 00:23:08.737701331,46.0
1970-01-01 00:23:08.963806829,45.0
1970-01-01 00:23:10.617519658,46.0
1970-01-01 00:23:11.184317891,45.0
1970-01-01 00:23:12.401900305,44.0
1970-01-01 00:23:18.199899828,43.0
1970-01-01 00:23:29.967813711,44.0
1970-01-01 00:23:35.559777758,43.0
1970-01-01 00:23:38.389665205,42.0
1970-01-01 00:23:39.442299863,41.0
1970-01-01 00:23:49.465781805,40.0
1970-01-01 00:23:51.369609637,41.0
1970-01-01 00:23:53.526398723,40.0
1970-01-01 00:24:07.304878327,39.0
1970-01-01 00:24:07.734090827,40.0
1970-01-01 00:24:10.241545625,41.0
1970-01-01 00:24:15.196739120,42.0
1970-01-01 00:24:15.844562107,43.0
1970-01-01 00:24:16.241260690,42.0
1970-01-01 00:24:19.100887592,41.0
1970-01-01 00:24:19.531275966,42.0
1970-01-01 00:24:22.528350710,41.0
1970-01-01 00:24:22.882460093,42.0
1970-01-01 00:24:29.258308684,41.0
1970-01-01 00:24:30.876560980,42.0
1970-01-01 00:24:33.782279473,43.0
1970-01-01 00:24:37.158722833,42.0
1970-01-01 00:24:39.551670166,41.0
1970-01-01 00:24:43.066219356,40.0
1970-01-01 00:24:50.224276253,41.0
1970-01-01 00:24:53.502556621,42.0
1970-01-01 00:24:54.817661391,41.0
1970-01-01 00:24:58.989452013,40.0
1970-01-01 00:25:02.424484864,39.0
1970-01-01 00:25:03.935592762,40.0
1970-01-01 00:25:07.273422268,41.0
1970-01-01 00:25:07.517585424,42.0
1970-01-01 00:25:09.908041564,43.0
1970-01-01 00:25:11.156808765,44.0
1970-01-01 00:25:11.303383764,43.0
1970-01-01 00:25:13.871287391,44.0
1970-01-01 00:25:15.990256629,43.0
1970-01-01 00:25:17.979320735,42.0
1970-01-01 00:25:28.345062263,43.0
1970-01-01 00:25:29.143439545,42.0
1970-01-01 00:25:31.243516394,43.0
1970-01-01 00:25:32.376831834,44.0
1970-01-01 00:25:35.866759849,45.0
1970-01-01 00:25:46.346189787,44.0
1970-01-01 00:25:49.303239731,45.0
1970-01-01 00:25:49.617133606,44.0
1970-01-01 00:25:53.215734299,45.0
1970-01-01 00:25:54.015916032,46.0
1970-01-01 00:25:57.313752132,47.0
1970-01-01 00:25:58.142950926,48.0
1970-01-01 00:26:03.104816132,47.0
1970-01-01 00:26:03.511609360,46.0
1970-01-01 00:26:07.292859255,45.0
1970-01-01 00:26:07.295367077,44.0
1970-01-01 00:26:12.739908828,45.0
1970-01-01 00:26:21.525272454,46.0
1970-01-01 00:26:22.809779277,45.0
1970-01-01 00:26:24.222863664,44.0
1970-01-01 00:26:26.249904742,43.0
1970-01-01 00:26:26.925845690,44.0
1970-01-01 00:26:28.281328578,43.0
1970-01-01 00:26:28.987335914,44.0
1970-01-01 00:26:30.134585948,43.0
1970-01-01 00:26:31.806405782,44.0
1970-01-01 00:26:36.357058837,43.0
1970-01-01 00:26:37.242401413,44.0
1970-01-01 00:26:37.549642799,45.0
1970-01-01 00:26:38.845439848,44.0
1970-01-01 00:26:40.744772378,45.0
1970-01-01 00:26:42.805688540,46.0
1970-01-01 00:26:43.273469817,45.0
1970-01-01 00:26:43.573146206,44.0
1970-01-01 00:26:45.598741502,43.0
1970-01-01 00:26:52.916730032,44.0
1970-01-01 00:26:53.144739871,43.0
1970-01-01 00:26:54.241576611,42.0
1970-01-01 00:26:57.543735651,41.0
1970-01-01 00:27:02.185982160,42.0
1970-01-01 00:27:03.390686918,43.0
1970-01-01 00:27:05.408323897,42.0
1970-01-01 00:27:08.488038722,41.0
1970-01-01 00:27:09.950493164,42.0
1970-01-01 00:27:20.520407280,41.0
1970-01-01 00:27:22.700911114,42.0
1970-01-01 00:27:22.962812548,43.0
1970-01-01 00:27:27.850820651,44.0
1970-01-01 00:27:28.908974414,43.0
1970-01-01 00:27:29.810108656,42.0
1970-01-01 00:27:35.686016328,41.0
1970-01-01 00:27:41.042785578,42.0
1970-01-01 00:27:44.900929868,43.0
1970-01-01 00:27:46.636572061,44.0
1970-01-01 00:27:48.640187331,45.0
1970-01-01 00:27:56.352737708,44.0
1970-01-01 00:27:58.785980006,45.0
1970-01-01 00:28:00.848909487,46.0
1970-01-01 00:28:01.904132070,47.0
1970-01-01 00:28:02.532894804,46.0
1970-01-01 00:28:04.417629321,45.0
1970-01-01 00:28:09.300685097,44.0
1970-01-01 00:28:27.471074974,43.0
1970-01-01 00:28:29.328982465,42.0
1970-01-01 00:28:30.516330991,43.0
1970-01-01 00:28:30.709538822,42.0
1970-01-01 00:28:33.057772297,43.0
1970-01-01 00:28:33.595056783,42.0
1970-01-01 00:28:34.223858486,43.0
1970-01-01 00:28:41.513726729,42.0
1970-01-01 00:28:42.222241090,43.0
1970-01-01 00:28:42.697044430,44.0
1970-01-01 00:28:43.793876727,43.0
1970-01-01 00:28:44.777802182,42.0
1970-01-01 00:28:45.875447660,41.0
1970-01-01 00:28:50.015331396,42.0
1970-01-01 00:28:54.807400320,43.0
1970-01-01 00:29:00.174792093,42.0
1970-01-01 00:29:02.090695983,41.0
1970-01-01 00:29:02.184514209,40.0
1970-01-01 00:29:04.293188409,41.0
