,0
1970-01-01 00:06:02.126413495,14.0
1970-01-01 00:06:02.252225920,15.0
1970-01-01 00:06:05.440254596,16.0
1970-01-01 00:06:06.700236637,17.0
1970-01-01 00:06:07.959925190,16.0
1970-01-01 00:06:09.568725911,15.0
1970-01-01 00:06:10.341946692,16.0
1970-01-01 00:06:11.932848456,17.0
1970-01-01 00:06:12.399301679,16.0
1970-01-01 00:06:15.802588823,15.0
1970-01-01 00:06:16.938785489,16.0
1970-01-01 00:06:22.836357366,17.0
1970-01-01 00:06:25.003399216,16.0
1970-01-01 00:06:31.515711548,17.0
1970-01-01 00:06:37.764599566,18.0
1970-01-01 00:06:39.189793587,19.0
1970-01-01 00:06:46.198549612,18.0
1970-01-01 00:06:52.039884720,17.0
1970-01-01 00:06:57.949226430,18.0
1970-01-01 00:06:59.412461402,19.0
1970-01-01 00:07:08.520778638,20.0
1970-01-01 00:07:11.515508475,21.0
1970-01-01 00:07:11.876817591,22.0
1970-01-01 00:07:14.671729070,23.0
1970-01-01 00:07:22.098428323,22.0
1970-01-01 00:07:22.699551390,21.0
1970-01-01 00:07:22.941894507,20.0
1970-01-01 00:07:27.044985555,19.0
1970-01-01 00:07:30.298905561,20.0
1970-01-01 00:07:30.725398072,19.0
1970-01-01 00:07:33.137782579,18.0
1970-01-01 00:07:37.300380890,17.0
1970-01-01 00:07:40.949854502,16.0
1970-01-01 00:07:42.233880450,17.0
1970-01-01 00:07:42.592592330,18.0
1970-01-01 00:07:42.631342297,19.0
1970-01-01 00:07:45.997413527,18.0
1970-01-01 00:07:55.952484509,17.0
1970-01-01 00:07:56.657469762,18.0
1970-01-01 00:07:59.935785330,19.0
1970-01-01 00:08:00.016270068,18.0
1970-01-01 00:08:01.885478414,17.0
1970-01-01 00:08:08.112614856,16.0
1970-01-01 00:08:10.211252664,17.0
1970-01-01 00:08:15.775769976,16.0
1970-01-01 00:08:19.292352659,17.0
1970-01-01 00:08:19.493940616,16.0
1970-01-01 00:08:19.799393406,17.0
1970-01-01 00:08:23.047417492,18.0
1970-01-01 00:08:24.122075481,19.0
1970-01-01 00:08:24.638705313,18.0
1970-01-01 00:08:29.583613311,17.0
1970-01-01 00:08:32.954796543,16.0
1970-01-01 00:08:33.417687160,17.0
1970-01-01 00:08:34.820752035,16.0
1970-01-01 00:08:36.882761679,17.0
1970-01-01 00:08:39.110851105,18.0
1970-01-01 00:08:40.120043215,19.0
1970-01-01 00:08:45.683517266,20.0
1970-01-01 00:08:51.234436465,21.0
1970-01-01 00:08:53.756966385,22.0
1970-01-01 00:08:53.780583929,23.0
1970-01-01 00:08:58.500165761,22.0
1970-01-01 00:09:01.625427877,21.0
1970-01-01 00:09:06.405640625,22.0
1970-01-01 00:09:08.659885631,21.0
1970-01-01 00:09:10.641113549,22.0
1970-01-01 00:09:11.141622189,23.0
1970-01-01 00:09:11.860154022,24.0
1970-01-01 00:09:13.471614551,25.0
1970-01-01 00:09:17.508360623,26.0
1970-01-01 00:09:25.597148670,27.0
1970-01-01 00:09:26.247676489,26.0
1970-01-01 00:09:29.414119173,25.0
1970-01-01 00:09:31.542266992,24.0
1970-01-01 00:09:31.899498077,23.0
1970-01-01 00:09:34.584736484,24.0
1970-01-01 00:09:34.843251834,23.0
1970-01-01 00:09:37.598114810,24.0
1970-01-01 00:09:39.923196801,25.0
1970-01-01 00:09:40.057144623,24.0
1970-01-01 00:09:41.226160219,23.0
1970-01-01 00:09:41.245278904,24.0
1970-01-01 00:09:43.649740736,23.0
1970-01-01 00:09:44.858144917,24.0
1970-01-01 00:09:44.890555358,23.0
1970-01-01 00:09:45.712912653,24.0
1970-01-01 00:09:47.889680039,25.0
1970-01-01 00:09:50.079526138,24.0
1970-01-01 00:09:50.355669888,25.0
1970-01-01 00:09:58.439849475,24.0
1970-01-01 00:10:02.525208143,25.0
1970-01-01 00:10:04.407923035,24.0
1970-01-01 00:10:09.900472043,25.0
1970-01-01 00:10:09.994777544,24.0
1970-01-01 00:10:12.725772702,25.0
1970-01-01 00:10:15.164224738,24.0
1970-01-01 00:10:15.619084965,23.0
1970-01-01 00:10:18.181120785,22.0
1970-01-01 00:10:19.872124254,23.0
1970-01-01 00:10:21.875303197,24.0
1970-01-01 00:10:24.784497247,25.0
1970-01-01 00:10:27.877494509,24.0
1970-01-01 00:10:28.823164689,23.0
1970-01-01 00:10:31.061406960,22.0
1970-01-01 00:10:34.415587161,21.0
1970-01-01 00:10:35.482832894,22.0
1970-01-01 00:10:37.813231935,21.0
1970-01-01 00:10:40.079577183,20.0
1970-01-01 00:10:41.494831231,19.0
1970-01-01 00:10:44.113869014,20.0
1970-01-01 00:10:45.347217550,21.0
1970-01-01 00:10:48.976695555,22.0
1970-01-01 00:10:52.455797145,23.0
1970-01-01 00:10:52.679679691,24.0
1970-01-01 00:10:58.127958558,23.0
1970-01-01 00:10:59.673005209,24.0
1970-01-01 00:11:03.013531397,25.0
1970-01-01 00:11:04.907603040,24.0
1970-01-01 00:11:04.920217359,25.0
1970-01-01 00:11:07.101806165,26.0
1970-01-01 00:11:07.506899060,27.0
1970-01-01 00:11:07.628913775,26.0
1970-01-01 00:11:08.337656781,25.0
1970-01-01 00:11:11.182892483,24.0
1970-01-01 00:11:11.369679278,23.0
1970-01-01 00:11:22.828033251,24.0
1970-01-01 00:11:28.179070254,25.0
1970-01-01 00:11:28.819130755,26.0
1970-01-01 00:11:29.701491766,25.0
1970-01-01 00:11:32.245317567,24.0
1970-01-01 00:11:33.149928510,25.0
1970-01-01 00:11:43.926167152,24.0
1970-01-01 00:11:45.969121726,25.0
1970-01-01 00:11:53.634200564,26.0
1970-01-01 00:11:54.756919119,27.0
1970-01-01 00:12:02.018453516,26.0
1970-01-01 00:12:03.726422833,25.0
1970-01-01 00:12:13.423975472,26.0
1970-01-01 00:12:13.665632869,25.0
1970-01-01 00:12:16.328356434,26.0
1970-01-01 00:12:19.746800067,25.0
1970-01-01 00:12:25.820170526,26.0
1970-01-01 00:12:30.662614461,27.0
1970-01-01 00:12:31.097877438,26.0
1970-01-01 00:12:32.335103125,25.0
1970-01-01 00:12:33.385052586,24.0
1970-01-01 00:12:42.858934036,25.0
1970-01-01 00:12:46.576174928,24.0
1970-01-01 00:12:46.634480290,25.0
1970-01-01 00:12:47.447662648,24.0
1970-01-01 00:12:48.848991889,23.0
1970-01-01 00:12:49.039959667,24.0
1970-01-01 00:12:49.735727412,25.0
1970-01-01 00:12:51.609627347,24.0
1970-01-01 00:12:52.084018196,23.0
1970-01-01 00:12:53.425839555,22.0
1970-01-01 00:12:53.572197321,21.0
1970-01-01 00:12:54.852226827,22.0
1970-01-01 00:12:58.625657606,21.0
1970-01-01 00:12:59.973431822,20.0
1970-01-01 00:13:00.638582237,21.0
1970-01-01 00:13:02.080093181,22.0
1970-01-01 00:13:03.210436832,21.0
1970-01-01 00:13:10.126919752,20.0
1970-01-01 00:13:13.346289400,19.0
1970-01-01 00:13:15.442679595,20.0
1970-01-01 00:13:15.681600817,19.0
1970-01-01 00:13:16.330938668,18.0
1970-01-01 00:13:19.177829852,19.0
1970-01-01 00:13:22.375356360,20.0
1970-01-01 00:13:22.848610267,19.0
1970-01-01 00:13:27.610493322,18.0
1970-01-01 00:13:37.240190539,19.0
1970-01-01 00:13:41.312393332,20.0
1970-01-01 00:13:45.523470818,19.0
1970-01-01 00:13:48.448652541,20.0
1970-01-01 00:13:55.802687330,19.0
1970-01-01 00:14:00.510527627,18.0
1970-01-01 00:14:05.929988731,17.0
1970-01-01 00:14:08.304841378,18.0
1970-01-01 00:14:08.768587489,19.0
1970-01-01 00:14:15.287260280,18.0
1970-01-01 00:14:20.441690882,19.0
1970-01-01 00:14:21.966123470,18.0
1970-01-01 00:14:23.859585856,19.0
1970-01-01 00:14:26.687657638,20.0
1970-01-01 00:14:30.746763536,19.0
1970-01-01 00:14:33.619053244,18.0
1970-01-01 00:14:34.666729577,19.0
1970-01-01 00:14:38.571440718,18.0
1970-01-01 00:14:39.801996382,17.0
1970-01-01 00:14:41.470066191,18.0
1970-01-01 00:14:41.870901084,17.0
1970-01-01 00:14:41.899321241,16.0
1970-01-01 00:14:42.543245065,17.0
1970-01-01 00:14:46.330865533,18.0
1970-01-01 00:14:49.208805198,19.0
1970-01-01 00:14:50.257988371,20.0
1970-01-01 00:14:53.369026895,21.0
1970-01-01 00:14:56.163682488,20.0
1970-01-01 00:14:56.940783161,19.0
1970-01-01 00:14:57.105047868,20.0
1970-01-01 00:15:00.205860625,21.0
1970-01-01 00:15:02.046496725,20.0
1970-01-01 00:15:12.252262513,19.0
1970-01-01 00:15:12.752521503,20.0
1970-01-01 00:15:12.835582517,21.0
1970-01-01 00:15:14.205161225,22.0
1970-01-01 00:15:23.566459734,23.0
1970-01-01 00:15:23.936614130,22.0
1970-01-01 00:15:25.255451887,21.0
1970-01-01 00:15:29.598474151,20.0
1970-01-01 00:15:32.421225149,19.0
1970-01-01 00:15:34.951587847,20.0
1970-01-01 00:15:38.555767622,19.0
1970-01-01 00:15:40.681587946,20.0
1970-01-01 00:15:41.689483486,19.0
1970-01-01 00:15:41.703779792,18.0
1970-01-01 00:15:51.289470917,19.0
1970-01-01 00:15:52.641528610,18.0
1970-01-01 00:15:54.652979046,17.0
1970-01-01 00:15:54.734671421,16.0
1970-01-01 00:16:00.823225451,15.0
1970-01-01 00:16:02.543005999,14.0
1970-01-01 00:16:03.514809556,15.0
1970-01-01 00:16:05.378062368,16.0
1970-01-01 00:16:14.205508401,15.0
1970-01-01 00:16:14.691987482,16.0
1970-01-01 00:16:16.843927097,15.0
1970-01-01 00:16:18.581008662,16.0
1970-01-01 00:16:22.283762648,17.0
1970-01-01 00:16:22.542826506,16.0
1970-01-01 00:16:26.283951007,17.0
1970-01-01 00:16:26.826918814,16.0
1970-01-01 00:16:29.340031711,15.0
1970-01-01 00:16:34.160926775,14.0
1970-01-01 00:16:34.826916856,13.0
1970-01-01 00:16:35.321420359,14.0
1970-01-01 00:16:35.431632014,13.0
1970-01-01 00:16:35.489449202,12.0
1970-01-01 00:16:37.239409828,11.0
1970-01-01 00:16:38.519727259,12.0
1970-01-01 00:16:45.501996368,11.0
1970-01-01 00:16:46.682472978,12.0
1970-01-01 00:16:47.026059772,11.0
1970-01-01 00:16:49.631330176,10.0
1970-01-01 00:16:59.691442580,9.0
1970-01-01 00:17:00.481231702,8.0
1970-01-01 00:17:04.615023508,7.0
1970-01-01 00:17:06.535591774,8.0
1970-01-01 00:17:09.604684525,9.0
1970-01-01 00:17:09.990074936,10.0
1970-01-01 00:17:13.160508624,11.0
1970-01-01 00:17:14.729606496,10.0
1970-01-01 00:17:24.228224852,9.0
1970-01-01 00:17:26.675471277,8.0
1970-01-01 00:17:29.794903878,9.0
1970-01-01 00:17:32.361860169,8.0
1970-01-01 00:17:42.822855707,7.0
1970-01-01 00:17:44.810377636,6.0
1970-01-01 00:17:45.265681347,7.0
1970-01-01 00:17:47.932819521,6.0
1970-01-01 00:17:51.342913434,5.0
1970-01-01 00:17:52.104073203,6.0
1970-01-01 00:17:54.205391394,7.0
1970-01-01 00:17:56.828906716,6.0
1970-01-01 00:17:58.358099484,5.0
1970-01-01 00:17:58.912773043,6.0
1970-01-01 00:18:01.125109015,7.0
1970-01-01 00:18:02.691699920,6.0
1970-01-01 00:18:04.464535187,5.0
1970-01-01 00:18:06.607352263,4.0
1970-01-01 00:18:07.770639975,5.0
1970-01-01 00:18:08.782281494,6.0
1970-01-01 00:18:10.643427418,5.0
1970-01-01 00:18:11.950557671,4.0
1970-01-01 00:18:13.113870170,5.0
1970-01-01 00:18:19.390015942,4.0
1970-01-01 00:18:23.142281467,5.0
1970-01-01 00:18:26.163250243,6.0
1970-01-01 00:18:30.989750838,7.0
1970-01-01 00:18:31.022628507,6.0
1970-01-01 00:18:31.886950667,7.0
1970-01-01 00:18:36.532109250,8.0
1970-01-01 00:18:38.100288453,9.0
1970-01-01 00:18:39.069183922,8.0
1970-01-01 00:18:40.988757441,9.0
1970-01-01 00:18:42.536497851,8.0
1970-01-01 00:18:43.387864635,7.0
1970-01-01 00:18:47.683036222,8.0
1970-01-01 00:18:48.088704795,7.0
1970-01-01 00:18:49.280821553,8.0
1970-01-01 00:18:49.374101609,9.0
1970-01-01 00:18:50.122546247,10.0
1970-01-01 00:18:54.760111355,9.0
1970-01-01 00:18:55.092934010,10.0
1970-01-01 00:18:57.301301610,11.0
1970-01-01 00:18:59.379465112,10.0
1970-01-01 00:18:59.731442023,9.0
1970-01-01 00:18:59.991950517,10.0
1970-01-01 00:19:04.788785278,11.0
1970-01-01 00:19:05.286891085,10.0
1970-01-01 00:19:06.073985739,11.0
1970-01-01 00:19:08.551978377,12.0
1970-01-01 00:19:12.014881471,13.0
1970-01-01 00:19:12.696292143,12.0
1970-01-01 00:19:13.664482483,11.0
1970-01-01 00:19:13.727710175,12.0
1970-01-01 00:19:15.591623412,13.0
1970-01-01 00:19:18.449350448,12.0
1970-01-01 00:19:20.658905529,13.0
1970-01-01 00:19:26.950874774,12.0
1970-01-01 00:19:29.418828951,13.0
1970-01-01 00:19:29.780689038,12.0
1970-01-01 00:19:35.275884448,13.0
1970-01-01 00:19:37.129477503,12.0
1970-01-01 00:19:39.498098476,11.0
1970-01-01 00:19:40.814976229,12.0
1970-01-01 00:19:41.967802239,13.0
1970-01-01 00:19:49.394616077,12.0
1970-01-01 00:19:50.342003537,13.0
1970-01-01 00:19:50.669729978,14.0
1970-01-01 00:19:53.903650808,13.0
1970-01-01 00:19:58.473145927,12.0
1970-01-01 00:20:00.586034257,13.0
1970-01-01 00:20:03.783015881,14.0
1970-01-01 00:20:05.135930113,13.0
1970-01-01 00:20:08.737924810,14.0
1970-01-01 00:20:09.751952424,13.0
1970-01-01 00:20:14.825563794,14.0
1970-01-01 00:20:16.614702405,13.0
1970-01-01 00:20:16.868866944,12.0
1970-01-01 00:20:17.697062522,11.0
1970-01-01 00:20:17.857254891,12.0
1970-01-01 00:20:17.866849721,13.0
1970-01-01 00:20:18.132231376,14.0
1970-01-01 00:20:20.541505005,13.0
1970-01-01 00:20:22.104732249,12.0
1970-01-01 00:20:22.828752969,13.0
1970-01-01 00:20:25.081831576,14.0
1970-01-01 00:20:26.152772748,15.0
1970-01-01 00:20:29.939153230,16.0
1970-01-01 00:20:30.870126640,15.0
1970-01-01 00:20:31.662383217,16.0
1970-01-01 00:20:39.478504877,15.0
1970-01-01 00:20:40.014680695,14.0
1970-01-01 00:20:40.816033143,13.0
1970-01-01 00:20:41.633666026,14.0
1970-01-01 00:20:43.516325947,15.0
1970-01-01 00:20:44.203022732,14.0
1970-01-01 00:20:50.358172589,15.0
1970-01-01 00:20:50.412204617,16.0
1970-01-01 00:20:51.012337028,17.0
1970-01-01 00:20:51.376662201,16.0
1970-01-01 00:20:54.771261676,17.0
1970-01-01 00:20:54.896634412,18.0
1970-01-01 00:21:00.148198952,17.0
1970-01-01 00:21:01.575847763,16.0
1970-01-01 00:21:03.265281628,17.0
1970-01-01 00:21:07.404877850,16.0
1970-01-01 00:21:16.566928863,17.0
1970-01-01 00:21:16.933671762,18.0
1970-01-01 00:21:17.323962330,17.0
1970-01-01 00:21:24.985254535,16.0
1970-01-01 00:21:27.422672106,17.0
1970-01-01 00:21:42.255384619,18.0
1970-01-01 00:21:45.102579130,19.0
1970-01-01 00:21:47.771100602,20.0
1970-01-01 00:21:50.605542569,19.0
1970-01-01 00:21:59.550619121,18.0
1970-01-01 00:22:01.564760146,17.0
1970-01-01 00:22:02.477115047,18.0
1970-01-01 00:22:04.661783677,17.0
1970-01-01 00:22:05.479821689,16.0
1970-01-01 00:22:08.097930065,17.0
1970-01-01 00:22:10.538593638,16.0
1970-01-01 00:22:11.042532544,15.0
1970-01-01 00:22:12.518682194,14.0
1970-01-01 00:22:17.064387220,13.0
1970-01-01 00:22:18.614953788,14.0
1970-01-01 00:22:23.263956512,13.0
1970-01-01 00:22:30.667792246,14.0
1970-01-01 00:22:31.984306092,15.0
1970-01-01 00:22:32.509707934,14.0
1970-01-01 00:22:34.109511417,15.0
1970-01-01 00:22:36.358631298,14.0
1970-01-01 00:22:39.310687849,15.0
1970-01-01 00:22:39.953341148,16.0
1970-01-01 00:22:40.302171995,17.0
1970-01-01 00:22:46.986798264,16.0
1970-01-01 00:22:48.677093908,17.0
1970-01-01 00:22:50.438185884,18.0
1970-01-01 00:22:51.436578488,17.0
1970-01-01 00:22:55.455663548,16.0
1970-01-01 00:23:04.411379754,17.0
1970-01-01 00:23:05.882871517,16.0
1970-01-01 00:23:06.321658608,17.0
1970-01-01 00:23:06.611619186,18.0
1970-01-01 00:23:12.657620177,19.0
1970-01-01 00:23:13.734146173,18.0
1970-01-01 00:23:16.764126327,19.0
1970-01-01 00:23:16.890850838,18.0
1970-01-01 00:23:20.276153815,17.0
1970-01-01 00:23:22.073175497,18.0
1970-01-01 00:23:22.931196893,19.0
1970-01-01 00:23:23.350345466,20.0
1970-01-01 00:23:29.342135306,19.0
1970-01-01 00:23:31.634388030,20.0
1970-01-01 00:23:33.786948960,21.0
1970-01-01 00:23:35.278639777,22.0
1970-01-01 00:23:37.885411077,21.0
1970-01-01 00:23:38.146142179,20.0
1970-01-01 00:23:39.165183522,21.0
1970-01-01 00:23:42.490511147,22.0
1970-01-01 00:23:47.473217175,21.0
1970-01-01 00:23:48.351952980,20.0
1970-01-01 00:23:51.190771851,21.0
1970-01-01 00:23:55.802542096,22.0
1970-01-01 00:23:57.974740170,21.0
1970-01-01 00:24:00.287158530,20.0
1970-01-01 00:24:06.342718514,21.0
1970-01-01 00:24:08.167258001,22.0
1970-01-01 00:24:08.883449326,23.0
1970-01-01 00:24:09.061792733,22.0
1970-01-01 00:24:12.441209971,21.0
1970-01-01 00:24:16.098291332,20.0
1970-01-01 00:24:16.386681186,21.0
1970-01-01 00:24:17.506405265,22.0
1970-01-01 00:24:18.195777855,23.0
1970-01-01 00:24:18.205346370,22.0
1970-01-01 00:24:18.498504047,21.0
1970-01-01 00:24:19.136874708,22.0
1970-01-01 00:24:19.206608096,23.0
1970-01-01 00:24:19.289289894,22.0
1970-01-01 00:24:21.684935040,21.0
1970-01-01 00:24:21.961000918,20.0
1970-01-01 00:24:26.230395185,19.0
1970-01-01 00:24:27.181201551,18.0
1970-01-01 00:24:27.364005597,19.0
1970-01-01 00:24:29.150743272,18.0
1970-01-01 00:24:30.105329845,19.0
1970-01-01 00:24:33.612184467,20.0
1970-01-01 00:24:34.186358805,19.0
1970-01-01 00:24:34.536456305,18.0
1970-01-01 00:24:34.836565746,19.0
1970-01-01 00:24:35.434363281,20.0
1970-01-01 00:24:35.974894422,19.0
1970-01-01 00:24:40.971793751,20.0
1970-01-01 00:24:41.517471456,19.0
1970-01-01 00:24:43.347271978,20.0
1970-01-01 00:24:44.312829115,21.0
1970-01-01 00:24:47.046494085,22.0
1970-01-01 00:24:47.485783032,23.0
1970-01-01 00:24:47.634719485,24.0
1970-01-01 00:24:48.335454074,23.0
1970-01-01 00:24:54.417647210,24.0
1970-01-01 00:24:58.064347658,23.0
1970-01-01 00:24:58.936890676,24.0
1970-01-01 00:25:00.618669360,23.0
1970-01-01 00:25:06.999563846,24.0
1970-01-01 00:25:08.113823852,23.0
1970-01-01 00:25:09.893886803,24.0
1970-01-01 00:25:11.414571435,23.0
1970-01-01 00:25:14.557347783,24.0
1970-01-01 00:25:14.793432315,23.0
1970-01-01 00:25:18.890383750,24.0
1970-01-01 00:25:22.756804025,25.0
1970-01-01 00:25:22.906072611,24.0
1970-01-01 00:25:25.266742660,25.0
1970-01-01 00:25:29.583219964,24.0
1970-01-01 00:25:29.796301034,25.0
1970-01-01 00:25:30.034034554,26.0
1970-01-01 00:25:32.209042374,25.0
1970-01-01 00:25:33.705467912,26.0
1970-01-01 00:25:35.197686643,25.0
1970-01-01 00:25:35.422531745,24.0
1970-01-01 00:25:40.019047818,23.0
1970-01-01 00:25:40.514801593,24.0
1970-01-01 00:25:49.403327685,25.0
1970-01-01 00:25:52.332403750,24.0
1970-01-01 00:25:53.337311106,25.0
1970-01-01 00:25:54.177540169,26.0
1970-01-01 00:25:58.981080053,25.0
1970-01-01 00:26:00.202159239,24.0
1970-01-01 00:26:01.704682875,23.0
1970-01-01 00:26:02.670411356,22.0
1970-01-01 00:26:12.242162794,21.0
1970-01-01 00:26:16.783320051,20.0
1970-01-01 00:26:19.424358196,19.0
1970-01-01 00:26:23.205606147,18.0
1970-01-01 00:26:24.181442292,17.0
1970-01-01 00:26:24.625438981,16.0
1970-01-01 00:26:24.628356268,17.0
1970-01-01 00:26:26.112472561,16.0
1970-01-01 00:26:26.301906031,17.0
1970-01-01 00:26:27.730051507,18.0
1970-01-01 00:26:28.558581418,19.0
